YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,ALLSKY_SFC_LW_DWN,GWETROOT,GWETTOP,QV2M,RH2M,PRECTOTCORR
2022,177,21,28.9,41.45,150.02,109.73,21.29,12.31,16.8,22.85,11.58,27.14,15.56,388.25,0.59,0.56,9.52,61.12,1.05
2022,178,13.46,30.1,41.42,152.37,69.81,15.15,7.03,11.09,16.82,8.33,18.65,10.31,364.38,0.58,0.55,6.53,60.38,0.86
2022,179,24.74,30.17,41.38,154.13,127.11,17.33,6.66,12,18.78,16.27,24.43,8.15,358.35,0.58,0.54,6.41,53.62,0.04
2022,180,15.51,28.73,41.33,143.91,79.16,12.49,5.54,9.01,13.83,7.7,15.65,7.96,341.91,0.59,0.6,6.1,65.19,5.22
2022,181,23.07,30.59,41.28,153.88,116.35,13.93,4.28,9.1,15.45,13.74,20.88,7.14,325.09,0.59,0.56,5.37,57.06,0.22
2022,182,29.64,30.67,41.23,154.31,149.15,15.9,5.26,10.58,17.15,14.41,21.83,7.42,304.88,0.58,0.55,5.74,52.31,0.02
2022,183,24.89,28.76,41.16,141.91,122.77,16.98,5.99,11.49,18.23,12.24,22.66,10.42,325.66,0.58,0.53,6.04,51.62,0.01
2022,184,28.94,29.87,41.09,150.98,146.32,18.14,7.29,12.72,20.3,15.26,24.78,9.53,325.07,0.58,0.52,6.59,52.94,0
2022,185,18,28.54,41.02,143.99,92.34,18.73,10.45,14.58,19.51,12.39,26.23,13.83,375.07,0.58,0.58,8.3,61.44,5.25
2022,186,7.71,26.93,40.94,136.62,42.25,15.47,12.3,13.88,16.07,6.99,19.08,12.09,375.2,0.59,0.62,9.34,82.31,8.18
2022,187,20.16,28.35,40.86,142.3,101.92,16.8,9.09,12.94,18.51,11.91,22.58,10.67,360.94,0.59,0.59,7.51,64.75,0.44
2022,188,17.4,27.31,40.77,139.78,90.05,18.47,10.08,14.27,19.99,12.7,23.82,11.12,372.32,0.59,0.56,8,61.5,0.76
2022,189,13.65,27.2,40.67,139.73,71.91,19.4,12.08,15.74,20.05,9.38,23.51,14.14,382.1,0.59,0.58,9.09,64.88,2.85
2022,190,23.39,28.42,40.56,146.89,120.93,20.57,11.83,16.2,21.58,12.87,26.01,13.15,365.01,0.59,0.56,8.97,60.81,0.3
2022,191,24.25,27.98,40.45,144.98,125.49,22.99,12.61,17.8,23.77,13.24,29.06,15.83,379.58,0.59,0.55,9.46,55.69,0.03
2022,192,21.71,27.62,40.34,144.11,113.66,24.55,14.29,19.42,25.37,12.11,29.86,17.75,393.28,0.58,0.54,10.5,55.75,0.89
2022,193,27.92,28.58,40.23,148.99,145.89,23.82,12.83,18.33,24.87,11.91,29.72,17.81,373.45,0.58,0.52,9.64,55.38,0.07
2022,194,26.83,28.97,40.11,148.65,137.95,23.03,11.97,17.5,24.72,12.23,28.9,16.68,363.49,0.57,0.5,9.03,52.94,0.06
2022,195,28.92,29.01,39.99,147.95,147.8,23.86,8.67,16.26,25.05,13.8,30.61,16.8,345.15,0.57,0.47,7.32,41.25,0
2022,196,22.29,27.76,39.86,142.84,114.77,26.62,12.04,19.33,27.37,13.42,32.4,18.98,382.59,0.57,0.45,9.16,43.38,0.06
2022,197,20.46,26.74,39.72,139.16,107.62,26.18,14.15,20.17,27.23,13.48,33.08,19.59,398.38,0.56,0.43,10.56,50.62,0.97
2022,198,25.94,27.7,39.58,144.79,135.95,23.42,12.3,17.86,24.81,12.16,29.67,17.51,386.74,0.56,0.43,9.46,54.88,1.21
2022,199,21.46,27.74,39.44,145.09,112,22.19,9.88,16.04,24.05,12.52,28.44,15.92,376.23,0.56,0.44,7.93,49.12,1.13
2022,200,26.32,28.05,39.29,142.17,133.16,22.74,6.88,14.81,23.96,12.89,28.76,15.87,348.84,0.56,0.41,6.41,38.81,0
2022,201,15.91,25.9,39.14,135.16,84.1,23.93,9.9,16.92,24.3,16.55,33.77,17.23,386.23,0.56,0.43,8,43.12,1.76
2022,202,23.47,28.22,38.98,144.15,119.48,22.35,10.06,16.21,23.43,10.88,27.62,16.75,357.73,0.56,0.41,8.24,49.88,0.13
2022,203,21.9,27.78,38.81,142.58,111.33,19.62,9.37,14.5,21.06,10.96,24.82,13.86,344.06,0.56,0.4,7.63,53.19,0.15
2022,204,21.07,27.48,38.64,140.26,106.95,20.82,9.12,14.97,22.07,14.38,26.98,12.6,356,0.56,0.39,7.57,50.25,0.41
2022,205,24.63,28,38.47,141.63,124.2,19.7,7.76,13.73,21.05,12.99,25.29,12.3,341.8,0.56,0.39,6.84,49.06,0
2022,206,24.48,27.27,38.29,139.8,124.88,23.92,9.51,16.71,25.06,16.93,31.1,14.17,356.42,0.55,0.38,7.69,43.81,0
2022,207,20.84,26.48,38.11,134.21,105.89,26.72,8.71,17.72,27.53,14.48,33.28,18.8,377.66,0.55,0.36,7.32,34.44,0.02
2022,208,16.92,25.91,37.93,131.79,87.07,26.36,8.49,17.43,26.54,12.07,32.17,20.1,398.61,0.55,0.35,7.32,35.25,0.85
2022,209,20.04,25.33,37.74,131.69,104.57,22.71,14.04,18.37,23.93,10.12,28.28,18.16,387.78,0.55,0.38,10.56,62.25,2.05
2022,210,8.04,24.22,37.54,126.1,45.02,19.32,16.02,17.67,19.9,5.68,22.27,16.59,390.95,0.57,0.56,11.84,82.38,17.89
2022,211,11.85,24.83,37.34,129.48,63.64,18.58,14.85,16.72,18.9,5.88,22.06,16.18,386.05,0.61,0.71,10.99,80,13.95
2022,212,17.7,25.31,37.14,129.81,90.46,18.98,12.51,15.75,20.02,10.1,23.24,13.15,371.62,0.61,0.59,9.4,68.56,0.93
2022,213,16.29,24.64,36.94,126.91,84.69,20.27,13.98,17.13,21.54,9.19,24.4,15.21,373.18,0.61,0.59,10.38,69.38,1.45
2022,214,24.36,25.67,36.74,133.48,126.23,18.26,10.4,14.33,19.48,8.41,22.4,13.99,348.55,0.6,0.57,8.24,63.69,0.06
2022,215,25.27,26.71,36.53,136.2,128.4,18.51,8.92,13.72,19.47,11.76,24.5,12.74,321.46,0.6,0.56,7.32,56.88,0
2022,216,26.25,26.75,36.31,137.26,134.83,19.04,8.66,13.85,19.91,14.13,25.73,11.58,327.32,0.59,0.55,7.2,54.31,0
2022,217,25.93,26.52,36.1,136.24,133.28,19.7,8.27,13.99,20.58,14.65,26.58,11.94,332.66,0.59,0.55,7.02,52.06,0
2022,218,24.12,25.95,35.88,132.8,123.1,20.88,9.76,15.32,21.83,14.3,27.26,12.96,348.77,0.59,0.55,7.75,52.19,0
2022,219,15.26,21.62,35.66,107.22,77.12,19.81,12.47,16.14,20.3,8.52,24.25,15.73,361.2,0.59,0.57,9.34,64.56,1.99
2022,220,19.7,24.46,35.43,125.4,101.03,17.45,12.87,15.16,18.14,6.47,20.61,14.14,353.65,0.59,0.6,9.58,76.25,3.95
2022,221,10.97,22.39,35.19,114.37,57.71,17.68,13.56,15.62,17.97,6.63,20.94,14.3,374.38,0.59,0.62,10.01,78,5.04
2022,222,18.47,22.39,34.96,114.59,94.64,19.35,12.71,16.03,19.8,9.95,23.94,13.99,361.34,0.6,0.59,9.46,67.81,2.71
2022,223,14.26,22.83,34.72,117.48,74.26,18.75,13.72,16.23,19.12,9.38,23.04,13.65,367.45,0.6,0.59,10.13,73.69,2.66
2022,224,16.84,20.23,34.48,100.77,84.13,19.9,15.4,17.65,20.67,11.55,25.9,14.34,367.91,0.6,0.58,11.29,77.62,1.31
2022,225,20.93,23.99,34.23,123.34,106.89,19.01,10.03,14.52,19.98,13.41,25.15,11.74,343.96,0.59,0.57,7.93,60.56,0.01
2022,226,24.58,24.89,33.98,127.21,125.34,18.3,8.44,13.37,19.39,11.52,23.4,11.88,324.58,0.59,0.55,7.2,56.31,0.02
2022,227,21.36,25.09,33.73,126.55,107.09,15.1,6.73,10.91,16.22,11.27,20.18,8.9,320.2,0.59,0.56,6.29,60.19,0.02
2022,228,19.78,24.39,33.47,122.68,98.7,15.05,4.72,9.88,15.94,12.61,21.39,8.77,321.81,0.59,0.55,5.49,54.5,0
2022,229,14.73,23.7,33.22,120.49,75.04,12.63,6.05,9.34,13.1,7.94,16.86,8.92,339.8,0.59,0.57,6.04,65.62,1.1
2022,230,20.6,24.34,32.96,122.32,103.22,10.9,4.33,7.62,11.75,7.14,14.41,7.27,309.57,0.59,0.57,5.31,65.75,0.63
2022,231,14.29,23.46,32.7,116.98,72.34,10.37,3.8,7.09,11.6,12.09,16.44,4.36,326.05,0.59,0.57,5.13,67.38,0.95
2022,232,13.82,22.83,32.44,115.57,70.5,11.62,6.87,9.25,12.63,8.62,16.64,8.01,339.43,0.59,0.58,6.35,74.94,1.15
2022,233,13.84,21.75,32.17,110.71,70.68,13.04,8.32,10.68,13.12,11.15,17.3,6.15,340.1,0.59,0.58,7.08,74.62,1.29
2022,234,18.05,22.93,31.9,115.95,90.97,13.9,7.06,10.48,15.13,10.66,18.94,8.29,326.02,0.59,0.57,6.47,67.69,0.55
2022,235,22.15,22.72,31.62,115.17,111.84,14.24,5.71,9.98,15.31,12.91,20.65,7.74,304.15,0.59,0.56,5.86,60.44,0
2022,236,21.87,22.97,31.35,116.06,110.09,16.13,4.62,10.38,15.95,13.25,22.55,9.3,306.8,0.59,0.55,5.43,49.5,0
2022,237,20.53,22.21,31.07,114.69,105.52,17.86,7.65,12.75,18.37,16.12,25.27,9.15,329.81,0.58,0.55,6.77,54.25,0.06
2022,238,18.19,20.49,30.8,106.57,94.13,19.01,11.98,15.49,19.44,13.66,26.01,12.36,353.4,0.58,0.55,9.03,66.88,0.55
2022,239,15.2,19.68,30.52,101.48,78.75,18.55,11.46,15,18.98,12.7,24.94,12.24,355.16,0.58,0.56,8.73,64.81,1.03
2022,240,22.11,22.44,30.24,113.87,111.75,14.36,4.14,9.25,15.58,14.16,21.3,7.14,302.27,0.58,0.55,5.25,54.19,0
2022,241,21.23,22.2,29.96,112.84,107.49,17.08,4.1,10.58,17.31,17.3,24.98,7.69,317.07,0.57,0.54,5.25,46.62,0
2022,242,18.2,20.56,29.67,103.82,91.68,19.93,7.82,13.87,19.72,16.2,27.53,11.33,346.04,0.57,0.53,6.9,48.19,0
2022,243,19.92,20.17,29.39,101.62,99.82,21.39,8.69,15.05,21.24,15.7,29,13.3,339.81,0.57,0.52,7.26,48.38,0
2022,244,19.01,19.76,29.11,101.02,96.57,23.62,9.9,16.76,23.49,15.5,31.71,16.21,358.15,0.56,0.48,7.93,45.75,0.04
2022,245,17.3,19.64,28.82,100.06,87.61,24.88,9.87,17.37,24.76,18.09,34.28,16.19,367.02,0.56,0.46,7.93,44.5,0
2022,246,13.27,18.49,28.53,92.62,66.6,25.98,5.99,15.99,25.69,14.08,33.58,19.5,382.09,0.56,0.43,6.04,30.56,0
2022,247,16.91,19.7,28.24,98.55,84.11,17.4,5.19,11.29,18.69,11.38,22.58,11.2,337.29,0.56,0.41,5.98,49.62,0
2022,248,15.83,18.72,27.95,95.4,80.77,18.74,4.71,11.73,18.63,17.16,26.56,9.4,350.28,0.56,0.41,5.68,42.19,0.17
2022,249,7.84,17.17,27.66,86.14,41.05,19.09,11.08,15.08,19.12,10.71,25.33,14.62,382.39,0.56,0.41,8.67,60.62,1.85
2022,250,13.83,19.06,27.37,96.17,69.55,13.72,5.73,9.72,14.33,8.32,17.04,8.72,325.63,0.56,0.45,6.23,60.38,0.15
2022,251,13.55,18.59,27.07,91.84,66.98,10.15,1.15,5.65,10.83,8.52,14.3,5.77,311.33,0.56,0.44,4.27,55.75,0.03
2022,252,17.03,19.14,26.77,95.84,84.55,12.26,-0.11,6.08,12.6,15.02,19.96,4.94,300.46,0.56,0.43,3.91,47,0
2022,253,14.15,18.21,26.48,90.62,70.9,12.19,1.58,6.88,12.37,10.22,17.52,7.3,317.7,0.56,0.41,4.39,50.44,0
2022,254,2.4,17,26.18,85.52,13.2,8.49,5.09,6.79,8.58,3.05,9.72,6.66,340.54,0.58,0.63,5.74,79.31,18.09
2022,255,13.01,17.93,25.87,88.87,64.06,8.09,2.44,5.27,8.27,9.16,11.78,2.61,303.52,0.59,0.59,4.64,69.25,1.25
2022,256,12.8,17.76,25.57,88.59,63.59,9.23,3.15,6.19,8.76,8.03,12.7,4.67,315.88,0.59,0.59,4.88,66.75,1.07
2022,257,14.72,18.15,25.27,90.73,73.05,9.94,2.72,6.33,9.64,10.9,15.1,4.2,289.45,0.59,0.57,4.7,63.44,0.02
2022,258,15.21,17.67,24.97,88.25,75.76,9.4,1.88,5.64,9.76,11.44,14.8,3.37,286.29,0.59,0.57,4.46,62.31,0
2022,259,17.39,17.86,24.67,88.65,85.48,9.79,1.01,5.4,10.14,12.91,16.32,3.41,274.96,0.59,0.56,4.21,58.5,0
2022,260,17.35,17.2,24.36,84.51,84.37,9.4,-0.71,4.34,9.84,12.02,16.28,4.26,274.29,0.59,0.56,3.72,52.75,0
2022,261,17.43,17.45,24.06,86.2,85.38,10.13,-0.52,4.8,10.08,14.58,17.5,2.92,273.72,0.59,0.56,3.78,51.94,0
2022,262,17.2,17,23.76,84.73,84.86,12.32,-0.25,6.04,11.89,17.38,21,3.62,280.52,0.58,0.55,3.85,46.69,0
2022,263,16.27,16.47,23.45,83.73,81.94,17.34,4.61,10.98,15.9,17.62,25.31,7.7,307.93,0.58,0.55,5.62,44.81,0
2022,264,15.99,15.89,23.15,83.47,83.12,19.94,9.27,14.6,18.1,13.18,26.11,12.93,331.67,0.58,0.55,7.51,52.19,0
2022,265,15.44,15.67,22.85,82.3,80.17,19.51,10.29,14.9,18.62,12.3,26.23,13.92,342.11,0.58,0.55,8,57.38,0
2022,266,15.28,15.12,22.55,77.99,77.8,17.86,8.48,13.17,17.76,13.84,25.73,11.88,321.87,0.57,0.55,7.08,58,0
2022,267,14.48,15.02,22.24,77.67,73.98,19.16,9.46,14.31,18.85,16.3,28.1,11.8,336.58,0.57,0.54,7.63,57.44,0
2022,268,12.49,14.68,21.94,74.07,62.33,19.18,7.34,13.26,18.83,14.7,27.26,12.55,347.06,0.57,0.52,6.71,49.88,0
2022,269,7.79,13.99,21.64,70.75,39.7,12.79,6.58,9.69,13.24,12.59,20.66,8.08,343.21,0.57,0.54,6.41,67.81,0.88
2022,270,6.94,14.13,21.34,71.02,35.31,5.69,1.18,3.44,6.28,8.23,8.04,-0.19,328.12,0.57,0.55,4.33,73.06,1.62
2022,271,4.55,14.36,21.05,68.65,23.04,-0.49,-5.58,-3.03,0.49,4.73,2.06,-2.67,296.79,0.57,0.56,2.56,69.94,0.51
2022,272,8.43,14.12,20.75,66.5,40.43,-2.17,-6.81,-4.49,-1.42,5.14,0.45,-4.69,275,0.57,0.56,2.32,72.75,0.24
2022,273,6.03,13.55,20.45,63.39,29.59,-2.5,-7.87,-5.18,-1.8,6.16,1.1,-5.06,289.58,0.57,0.55,2.08,68.56,0.05
2022,274,12.67,14.35,20.16,68.57,59.9,-1.53,-8.59,-5.06,-1.15,7.29,2.67,-4.62,245.91,0.57,0.55,1.95,59.69,0
2022,275,13.9,14.28,19.86,68.85,66.16,0.08,-7.08,-3.5,0.34,12.02,6.97,-5.05,239.4,0.57,0.55,2.2,61.62,0
2022,276,13.89,14.24,19.56,70.37,67.7,1.26,-4.79,-1.77,1.57,12.42,8.32,-4.1,255.81,0.57,0.55,2.69,68.31,0
2022,277,14.05,14.08,19.27,69.3,68.41,3.12,-4.22,-0.55,3.01,12.65,9.11,-3.54,267.62,0.57,0.54,2.81,62.5,0
2022,278,13,12.84,18.97,65.12,64.95,8.73,-1.77,3.48,8.44,13.22,16.34,3.12,287.59,0.57,0.53,3.42,50.38,0
2022,279,8.41,12.12,18.68,60.89,42.32,9.2,1.58,5.39,8.58,11.59,15.65,4.06,312.16,0.57,0.52,4.33,60.88,0
2022,280,11.09,12.37,18.39,61.75,54.95,10.01,2.58,6.3,9.4,13.18,16.9,3.73,298.52,0.56,0.51,4.7,63.25,0
2022,281,7.74,11.49,18.11,57.51,38.67,9.47,1.11,5.29,9.61,9.65,15.27,5.62,323.95,0.56,0.5,4.33,60.12,0.5
2022,282,3.63,11.42,17.82,56.76,18.76,5.3,3.35,4.33,5.45,4.2,7.03,2.83,326.05,0.57,0.58,4.94,87.44,3.51
2022,283,6.71,11.49,17.53,57.3,33.68,5.94,1.49,3.72,5.88,9.55,11.58,2.03,297.04,0.57,0.56,4.33,75.12,0.03
2022,284,12.25,12.1,17.25,60.09,60.03,7.43,0.83,4.13,7.17,14.27,15.89,1.62,273.76,0.57,0.55,4.09,66.5,0
2022,285,11.24,11.66,16.97,57.93,55.1,7.24,-0.31,3.47,6.5,13.74,14.79,1.05,284.56,0.57,0.54,3.85,61.75,0
2022,286,9.31,10.81,16.7,53.33,45.79,8,0.4,4.2,7.53,14.28,15.89,1.61,292.64,0.57,0.53,4.03,62.25,0
2022,287,10.66,10.91,16.42,54.27,52.27,7.7,1.59,4.65,7.66,12.26,14.92,2.66,303.51,0.57,0.52,4.46,68.94,0
2022,288,6.08,10.45,16.14,52.93,31.23,6.88,4.13,5.51,5.76,7.88,11.12,3.24,324.38,0.57,0.52,5.25,83.5,0.29
2022,289,9.42,10.01,15.87,49.72,46.17,5.37,2.79,4.08,5.23,5.86,8.34,2.48,299.72,0.57,0.53,4.82,84.31,0.35
2022,290,5.11,9.99,15.59,48.62,25.55,3.56,1.16,2.36,3.62,4.09,5.94,1.85,311.34,0.57,0.54,4.21,85.06,0.68
2022,291,5.79,10.23,15.33,50.27,28.38,2.67,0.18,1.43,2.68,5.11,5.35,0.24,304.24,0.57,0.55,3.97,84.38,0.47
2022,292,4.66,9.72,15.06,47.23,23.06,2.45,-1.17,0.64,2.44,6.77,6.33,-0.43,300.59,0.57,0.55,3.6,78.44,2.44
2022,293,2.53,9.41,14.8,47.08,13.2,4.74,3.28,4.01,4.58,5.55,7.54,1.98,316.46,0.58,0.61,5,90.44,3.6
2022,294,6.92,8.47,14.54,41.2,33.59,7.7,0.68,4.19,7.32,8.26,12.36,4.1,298.98,0.58,0.58,4.15,63.62,0.14
2022,295,1.6,6.83,14.28,33.11,8.02,3.94,1.59,2.77,3.98,7.04,6.55,-0.49,315.41,0.59,0.66,4.46,85.38,15.23
2022,296,3.96,9.77,14.02,47.12,19.52,-1.82,-5.33,-3.57,-1.83,7.48,0.9,-6.58,292.95,0.6,0.61,2.62,77.94,2.72
2022,297,9.35,9.8,13.77,46.96,44.12,-3.79,-8,-5.89,-3.92,9.52,1.85,-7.67,237.52,0.6,0.59,2.08,75.25,0
2022,298,8.1,9.66,13.52,46.18,38.12,-1.27,-8.13,-4.7,-1.7,10.5,4.75,-5.74,235.27,0.6,0.59,2.08,60.81,0
2022,299,4.49,6.78,13.28,32.04,21.88,-0.79,-4.77,-2.78,-1,4.95,2.42,-2.53,276.3,0.6,0.59,2.75,75.25,3.62
2022,300,1.45,8.65,13.03,41.95,7.27,-3.18,-4.95,-4.07,-3.16,5,-1.63,-6.63,291.2,0.6,0.59,2.69,89.06,4.68
2022,301,6.27,8.85,12.79,42.02,29.49,-6.4,-9.27,-7.84,-6.54,7.57,-2.66,-10.22,242.91,0.6,0.59,1.83,82.31,0.07
2022,302,7.12,9.01,12.56,42.45,33.19,-6.42,-9.89,-8.15,-6.76,7.55,-2.48,-10.03,238.48,0.6,0.59,1.77,78.12,0
2022,303,6.12,7.91,12.32,37.54,28.52,-3.38,-7.31,-5.35,-4.22,8.62,1.42,-7.2,271.6,0.6,0.59,2.2,75.44,0.01
2022,304,5.4,7.87,12.09,38.11,25.48,-2.84,-6.35,-4.6,-3.46,6.52,0.76,-5.76,265.77,0.6,0.59,2.38,77.62,0.05
2022,305,4.41,7.02,11.87,34.25,21.33,-0.2,-2.29,-1.24,-0.76,7.67,4.55,-3.11,282.55,0.6,0.61,3.3,86.94,0.1
2022,306,4.09,6.77,11.65,32.73,20.05,-0.45,-1.95,-1.2,-0.87,7.74,4.15,-3.59,269.24,0.61,0.62,3.42,90.62,3.92
2022,307,3.5,6.9,11.43,33.16,16.98,-0.74,-2.6,-1.67,-1.07,5.63,2.08,-3.55,282.04,0.61,0.61,3.23,88,1.41
2022,308,1.85,6.15,11.21,29.71,9.68,0.05,-0.77,-0.37,-0.27,4.12,1.01,-3.11,292.04,0.62,0.62,3.72,94.25,7.37
2022,309,2.63,7.17,11,34.02,12.48,-3.92,-5.66,-4.79,-3.98,1.85,-2.81,-4.67,286.72,0.62,0.6,2.56,89.56,1.17
2022,310,2.73,6.94,10.79,33.48,13.37,-4.33,-6.08,-5.2,-4.54,3.27,-2.86,-6.13,279.13,0.62,0.6,2.44,89.75,0.46
2022,311,2.19,6.78,10.59,32.32,10.63,-5.52,-7.14,-6.33,-5.81,4.21,-3.25,-7.46,281.68,0.62,0.6,2.26,90.94,1.54
2022,312,2.78,6.94,10.39,33.2,13.1,-6.66,-7.9,-7.27,-7.43,4.79,-3.74,-8.52,277.78,0.62,0.6,2.08,94.19,0.85
2022,313,2.29,6.74,10.19,32.88,11.14,-5.11,-6.39,-5.75,-5.27,5.3,-2.85,-8.14,281.55,0.62,0.6,2.38,93.38,0.57
2022,314,1.2,4.97,10,22.5,5.74,-3.76,-4.92,-4.34,-3.89,4.98,-1.87,-6.85,274.78,0.62,0.59,2.69,93.81,0.97
2022,315,2.03,5.97,9.81,28.6,9.95,-3.78,-4.8,-4.29,-3.88,2.52,-2.65,-5.16,281.12,0.62,0.59,2.69,94.94,2.89
2022,316,1.53,5.12,9.63,24.73,8.06,-1.17,-1.82,-1.49,-1.42,3.41,0.24,-3.17,282.91,0.62,0.6,3.42,96.06,5.56
2022,317,1.29,5.17,9.45,24.86,6.8,-1.32,-2.26,-1.79,-1.66,3.58,-0.17,-3.74,280.77,0.62,0.6,3.36,94.12,3.37
2022,318,2.33,5.27,9.27,25.8,12.04,-1.37,-2.13,-1.74,-1.71,4.45,0.45,-4,292.16,0.62,0.6,3.48,95.44,3.14
2022,319,2.47,5.64,9.1,27.21,12.72,-2.91,-3.82,-3.36,-3.27,6.17,0.12,-6.06,275.09,0.62,0.6,3.05,95.12,3.35
2022,320,3.76,6.21,8.93,29.98,20.41,-9.83,-10.87,-10.35,-10.19,8.36,-6.63,-14.99,258.69,0.62,0.6,1.65,95.44,2.03
2022,321,4.68,6.03,8.77,28.51,22.91,-18.01,-18.35,-18.18,-18.88,5.64,-15.38,-21.03,225.51,0.62,0.6,0.79,98.31,0.38
2022,322,5.22,6,8.61,28.35,24.98,-17.38,-17.66,-17.52,-19.71,7.74,-12.76,-20.5,219.51,0.62,0.6,0.85,99.06,0.17
2022,323,3.71,4.89,8.46,23.1,19.48,-11.9,-12.54,-12.22,-12.42,8.82,-7.44,-16.25,252.48,0.62,0.6,1.4,98.44,1.23
2022,324,5.6,5.88,8.31,27.8,26.47,-20.63,-20.73,-20.68,-22.11,7.23,-16.6,-23.85,211.45,0.62,0.6,0.61,98.69,0.11
2022,325,4.68,5.81,8.17,27.84,23.42,-17.77,-18.06,-17.91,-18.31,10.09,-12.52,-22.6,228.76,0.62,0.6,0.85,98.94,0.07
2022,326,4.65,5.72,8.03,27.38,22.8,-17.85,-18.28,-18.07,-18.13,7.32,-15.23,-22.55,219.03,0.62,0.6,0.79,97.94,0.1
2022,327,5.05,5.79,7.89,27.3,24.36,-20.47,-20.66,-20.56,-21.36,5.07,-17.84,-22.91,206.79,0.62,0.6,0.61,98.56,0.15
2022,328,3.2,5.2,7.76,25.65,18.25,-14.07,-14.75,-14.41,-14.27,12.85,-9.58,-22.43,244.09,0.62,0.6,1.22,97.31,2.03
2022,329,3.95,5.11,7.63,25.34,20.2,-15.41,-15.95,-15.68,-15.44,15.95,-9.79,-25.74,225.02,0.62,0.6,1.1,98.44,6.31
2022,330,5.64,5.65,7.51,25.79,25.54,-29.98,-30.15,-30.06,-33.35,9.19,-25.86,-35.05,172.27,0.62,0.6,0.24,97.81,0.01
2022,331,5.48,5.5,7.4,25.43,25.17,-31.13,-30.73,-30.93,-34.6,8.77,-25.59,-34.35,173.34,0.62,0.6,0.24,99.38,0.01
2022,332,5.36,5.4,7.28,25.1,24.7,-27.02,-27.38,-27.2,-28.01,8.82,-22,-30.82,175.07,0.62,0.6,0.31,96.38,0.01
2022,333,3.84,5.26,7.17,24.44,19.98,-21.42,-22.22,-21.81,-21.62,4.37,-19.02,-23.39,197.91,0.62,0.6,0.55,92.44,0
2022,334,4.55,5.1,7.07,23.7,21.62,-21,-21.56,-21.28,-21.54,6.99,-17.26,-24.25,195.39,0.62,0.6,0.55,95.19,0
2022,335,4.15,4.99,6.97,23.7,20.96,-20.42,-20.91,-20.67,-20.5,5.78,-17.69,-23.47,200.49,0.62,0.6,0.61,95.81,0.01
2022,336,3.56,4.93,6.88,23.41,17.94,-23.77,-24.13,-23.95,-24.21,6.94,-19.97,-26.91,204.5,0.62,0.6,0.43,96.69,0.03
2022,337,3.53,4.77,6.79,22.62,17.82,-24.82,-25.06,-24.94,-24.81,3.68,-22.42,-26.1,215.42,0.62,0.6,0.37,97.62,0.3
2022,338,4.59,4.78,6.7,22.66,21.84,-25,-25.16,-25.08,-25.27,7.8,-20.81,-28.6,190.49,0.62,0.6,0.43,98.81,0.11
2022,339,4.52,4.71,6.62,22.02,21.56,-21.38,-21.7,-21.54,-22.2,4.44,-19.1,-23.54,182.41,0.62,0.6,0.55,97.94,0.13
2022,340,3.86,4.59,6.55,21.54,19.61,-19.88,-20.08,-19.98,-21.49,4.67,-16.7,-21.38,211.98,0.62,0.6,0.67,98.44,0.15
2022,341,4.35,4.53,6.48,21.35,20.76,-21.27,-21.54,-21.41,-24.63,5.61,-18.3,-23.91,197.65,0.62,0.6,0.55,96.81,0.09
2022,342,4.11,4.28,6.41,20.04,19.24,-25.37,-25.42,-25.39,-26.6,5.3,-22.34,-27.63,191.14,0.62,0.6,0.37,99,0.07
2022,343,4.01,4.3,6.35,20.36,19.69,-22.09,-22.39,-22.24,-22.18,7.59,-17.72,-25.31,204.23,0.62,0.6,0.55,97.44,0.25
2022,344,4.19,4.37,6.29,20.64,21.16,-17.4,-18.06,-17.73,-17.6,6.21,-14.74,-20.94,213.91,0.62,0.6,0.79,96.25,0.09
2022,345,3.09,4.4,6.24,20.48,15.43,-18.6,-19.15,-18.88,-18.81,5.45,-16.42,-21.88,202.8,0.62,0.6,0.73,96.12,0.02
2022,346,2.78,4.16,6.2,19.87,14.27,-16.1,-17.09,-16.6,-16.35,10.3,-10.78,-21.09,219.61,0.62,0.6,0.92,93.44,0.04
2022,347,3.23,4.09,6.15,19.5,16.38,-12.85,-13.86,-13.35,-13.21,5.34,-11.16,-16.49,226.4,0.62,0.6,1.22,95.25,0.09
2022,348,4.26,4.25,6.12,19.94,19.74,-22.31,-22.61,-22.46,-22.74,7.49,-17.45,-24.94,190.15,0.62,0.6,0.49,97.94,0.03
2022,349,4.33,4.26,6.08,19.95,19.88,-24.68,-25.04,-24.86,-25.5,6.03,-20.54,-26.58,186.61,0.62,0.6,0.43,96.44,0.01
2022,350,4.4,4.33,6.06,19.87,19.82,-22.93,-23.56,-23.24,-26.73,7.62,-18.85,-26.46,192.53,0.62,0.6,0.49,94.19,0.01
2022,351,4.29,4.2,6.03,19.55,19.58,-20.06,-21.1,-20.58,-22.88,11.98,-14.42,-26.41,211.61,0.62,0.6,0.61,91.81,0.01
2022,352,3.33,3.72,6.01,18.01,18.5,-13.8,-14.27,-14.03,-14.32,5,-11.24,-16.24,238.79,0.62,0.6,1.16,99.44,0.27
